Gyro Roll;Gyro Pitch;Gyro Yaw;Accel X;Accel Y;Accel Z
0.245;0.259;0;6.791;-2.449;-6.99
0.233;0.201;0;4.15;-3.901;-6.227
0.239;0.222;0;3.542;-4.65;-6.056
0.2;0.24;0;4.486;-5.689;-7.658
0.219;0.205;0;5.974;-4.641;-7.259
0.191;0.204;0;3.78;-4.624;-5.823
0.186;0.214;0;7.029;-5.386;-5.628
0.197;0.196;0;6.73;-5.923;-9.216
0.143;0.152;0;4.371;-4.927;-8.77
0.141;0.137;0;3.966;-3.639;-9.828
0.141;0.162;0;4.134;-1.843;-6.204
0.157;0.131;0;4.592;-2.115;-6.371
0.113;0.144;0;5.023;-2.099;-6.562
0.123;0.116;0;7.255;-1.969;-8.625
0.127;0.106;0;5.876;-4.621;-5.817
0.118;0.082;0;4.507;-6.018;-7.435
0.106;0.091;0;5.29;-2.983;-6.849
0.104;0.079;0;7.107;-2.05;-7.846
0.079;0.073;0;2.782;-4.572;-6.397
0.101;0.072;0;5.171;-1.89;-8.95
0.099;0.079;0;3.735;-3.681;-7.209
0.071;0.087;0;6.655;-2.337;-8.724
0.034;0.082;0;3.932;-6.021;-5.083
0.059;0.046;0;2.77;-5.096;-8.765
0.07;0.047;0;4.022;-2.66;-8.624
0.018;0.037;0;5.615;-4.541;-5.848
0.023;0.018;0;5.687;-5.299;-7.754
0.039;0.044;0;2.837;-3.541;-7.717
0.03;0.013;0;6.176;-2.423;-6.48
0.029;0.012;0;3.426;-4.625;-7.167
-0.026;0.019;0;5.496;-5.938;-7.121
-0.029;-9.66E-03;0;5.055;-3.058;-9.494
-0.052;1.58E-03;0;4.462;-4.567;-8.619
-0.023;-0.016;0;4.181;-6.049;-8.921
-0.015;-0.063;0;3.077;-3.215;-7.081
-0.042;-0.026;0;4.295;-3.688;-9.087
-0.038;-0.079;0;6.299;-3.047;-8.31
-0.079;-0.057;0;4.149;-2.363;-7.225
-0.049;-0.099;0;3.403;-5.351;-6.809
-0.09;-0.105;0;3.061;-3.007;-8.284
-0.111;-0.061;0;4.897;-4.473;-8.313
-0.071;-0.083;0;5.119;-6.064;-7.853
-0.12;-0.098;0;7.068;-4.841;-7.09
-0.118;-0.141;0;6.516;-2.451;-5.322
-0.116;-0.123;0;6.576;-3.338;-9.471
-0.147;-0.116;0;5.52;-3.552;-5.377
-0.164;-0.129;0;2.458;-5.661;-5.229
-0.17;-0.128;0;4.887;-2.231;-6.773
-0.132;-0.163;0;7.021;-3.527;-7.131
-0.196;-0.155;0;2.959;-4.421;-8.573
-0.156;-0.155;0;2.988;-5.406;-7.386
-0.203;-0.177;0;5.745;-4.052;-8.785
-0.159;-0.222;0;2.971;-4.355;-9.784
-0.224;-0.216;0;3.36;-2.418;-6.338
-0.184;-0.237;0;4.417;-4.482;-5.463
-0.22;-0.243;0;5.593;-2.422;-5.366
-0.249;-0.208;0;5.725;-4.051;-7.844
-0.231;-0.215;0;3.076;-1.903;-8.721
-0.233;-0.252;0;6.465;-3.863;-9.869
-0.225;-0.224;0;6.521;-2.996;-9.279
-0.272;-0.265;0;3.568;-6.227;-7.913
-0.261;-0.278;0;6.439;-4.047;-9.234
-0.272;-0.246;0;2.574;-5.863;-8.383
-0.244;-0.299;0;5.824;-5.469;-8.648
-0.259;-0.253;0;2.911;-5.334;-7.563
-0.308;-0.317;0;6.668;-5.649;-7.858
-0.32;-0.299;0;5.136;-3.492;-9.728
-0.299;-0.322;0;6.648;-3.897;-8.29
-0.323;-0.332;0;3.937;-3.947;-6.774
-0.312;-0.291;0;2.223;-5.763;-8.204
-0.354;-0.303;0;5.201;-1.652;-8.448
-0.306;-0.303;0;6.405;-4.442;-6.749
-0.352;-0.322;0;2.087;-4.231;-7.951
-0.342;-0.326;0;5.346;-5.719;-8.07
-0.387;-0.371;0;6.122;-2.888;-5.651
-0.338;-0.347;0;6.214;-2.856;-9.983
-0.345;-0.374;0;5.762;-2.393;-9.332
-0.349;-0.397;0;4.344;-2.531;-7.421
-0.394;-0.363;0;6.1;-5.753;-8.727
-0.402;-0.361;0;2.929;-3.427;-9.602
-0.391;-0.41;0;2.959;-5.382;-6.209
-0.429;-0.393;0;4.572;-4.538;-9.761
-0.41;-0.385;0;1.776;-1.37;-10.041
-0.39;-0.408;0;2.181;-2.477;-7.374
-0.417;-0.416;0;1.813;-2.511;-9.578
-0.398;-0.425;0;3.932;-1.98;-7.276
-0.402;-0.458;0;3.233;-1.847;-7.074
-0.471;-0.425;0;4.392;-3.699;-9.082
-0.454;-0.427;0;5.638;-2.583;-10.1
-0.464;-0.431;0;3.823;-3.074;-7.447
-0.449;-0.44;0;2.731;-4.388;-6.356
-0.455;-0.464;0;2.203;-2.859;-6.97
-0.469;-0.437;0;4.197;-1.913;-7.564
-0.487;-0.504;0;2.659;-0.976;-9.781
-0.505;-0.508;0;2.93;-1.681;-6.349
-0.47;-0.495;0;3.74;-4.332;-8.452
-0.509;-0.472;0;5.23;-3.423;-9.705
-0.474;-0.519;0;5.615;-1.446;-9.586
-0.522;-0.496;0;3.65;-4.896;-7.391
-0.482;-0.527;0;4.803;-2.197;-10.142
-0.49;-0.509;0;5.293;-5.095;-9.993
-0.515;-0.537;0;2.528;-0.633;-9.557
-0.496;-0.528;0;4.862;-2.4;-10.206
-0.515;-0.498;0;1.313;-2.792;-8.542
-0.553;-0.507;0;0.852;-1.041;-6.872
-0.565;-0.519;0;5.279;-4.324;-10.334
-0.546;-0.575;0;1.854;-3.182;-7.812
-0.521;-0.54;0;3.571;-2.19;-8.92
-0.538;-0.538;0;1.189;-4.808;-6.791
-0.531;-0.543;0;0.461;-2.119;-8.861
-0.57;-0.57;0;1.445;-1.576;-9.277
-0.554;-0.56;0;4.237;-0.351;-8.353
-0.557;-0.569;0;4.643;-3.575;-11.002
-0.599;-0.54;0;4.785;-2.308;-9.378
-0.547;-0.577;0;1.528;-2.663;-8.79
-0.59;-0.584;0;0.993;-3.833;-10.624
-0.616;-0.608;0;0.697;-1.891;-10.165
-0.608;-0.595;0;2.123;-2.441;-8.566
-0.602;-0.598;0;1.272;-2.613;-10.618
-0.581;-0.618;0;1.79;-2.686;-10.461
-0.606;-0.574;0;2.707;-1.108;-10.815
-0.595;-0.625;0;2.526;-1.368;-7.73
-0.599;-0.618;0;3.505;-0.87;-8.991
-0.624;-0.618;0;3.038;-3.213;-9.631
-0.61;-0.588;0;0.715;-1.059;-7.13
-0.583;-0.634;0;2.093;0.142;-8.768
-0.62;-0.631;0;-0.328;-0.925;-9.46
-0.637;-0.627;0;3.262;-1.252;-7.198
-0.641;-0.594;0;2.586;0.079;-8.599
-0.609;-0.614;0;2.334;0.586;-8.326
-0.636;-0.636;0;-0.139;0.334;-9.981
-0.609;-0.626;0;-0.673;-1.724;-7.198
-0.633;-0.605;0;0.047;-1.898;-8.185
-0.666;-0.608;0;2.488;0.712;-9.386
-0.613;-0.615;0;2.14;1.036;-9.048
-0.625;-0.63;0;-1.11;-2.726;-10.1
-0.666;-0.666;0;-0.995;0.941;-11.195
-0.61;-0.629;0;3.26;-1.311;-11.821
-0.658;-0.672;0;2.152;-1.036;-12.023
-0.664;-0.619;0;0.996;-1.861;-12.069
-0.635;-0.657;0;-1.197;0.544;-9.455
-0.652;-0.678;0;2.749;1.512;-10.761
-0.676;-0.634;0;-0.294;-2.006;-11.622
-0.646;-0.643;0;2.526;-0.763;-12.049
-0.626;-0.667;0;2.114;-0.545;-11.374
-0.685;-0.676;0;-1.021;-0.258;-7.579
-0.672;-0.674;0;2.361;1.922;-9.871
-0.644;-0.647;0;1.63;1.795;-7.422
-0.673;-0.684;0;2.605;0.725;-7.715
-0.657;-0.631;0;-0.956;1.735;-9.456
-0.683;-0.653;0;1.978;0.47;-9.407
-0.679;-0.654;0;-1.843;-0.634;-11.908
-0.68;-0.653;0;-1.565;-0.366;-7.663
-0.649;-0.655;0;1.217;2.385;-7.921
-0.634;-0.637;0;1.136;0.366;-7.793
-0.686;-0.673;0;0.702;-2.061;-9.159
-0.659;-0.646;0;-2.051;1.246;-10.606
-0.663;-0.684;0;-1.918;1.725;-8.464
-0.625;-0.653;0;-1.909;0.536;-9.249
-0.654;-0.636;0;1.795;-0.599;-10.318
-0.674;-0.671;0;-1.674;1.313;-9.755
-0.652;-0.639;0;0.701;1.307;-10.272
-0.661;-0.685;0;-2.425;2.755;-10.555
-0.679;-0.65;0;-1.834;1.209;-8.82
-0.629;-0.66;0;-0.321;2.631;-8.393
-0.659;-0.63;0;-2.713;2.38;-8.202
-0.626;-0.649;0;-0.638;0.057;-9.179
-0.657;-0.622;0;-1.616;2.69;-10.3
-0.622;-0.631;0;-3.073;-0.453;-10.27
-0.658;-0.673;0;0.202;1.063;-7.372
-0.633;-0.672;0;-1.756;0.604;-9.605
-0.612;-0.659;0;-1.342;3.511;-7.833
-0.622;-0.616;0;-2.499;2.729;-8.214
-0.649;-0.641;0;-1.381;-0.255;-11.913
-0.612;-0.621;0;0.239;0.475;-8.632
-0.611;-0.644;0;-1.114;-0.837;-8.237
-0.641;-0.648;0;-2.408;3.24;-9.384
-0.648;-0.66;0;-0.485;1.056;-11.918
-0.607;-0.595;0;-2.662;1.528;-7.708
-0.642;-0.652;0;-3.521;2.264;-8.506
-0.621;-0.642;0;-1.347;0.919;-10.65
-0.596;-0.616;0;-1.643;3.641;-7.044
-0.587;-0.6;0;-3.075;2.211;-9.044
-0.613;-0.611;0;-3.589;3.19;-8.9
-0.629;-0.589;0;-3.132;0.896;-10.632
-0.632;-0.63;0;-0.335;-0.26;-9.088
-0.622;-0.599;0;0.126;-0.197;-9.928
-0.576;-0.597;0;-0.973;-0.203;-9.81
-0.626;-0.59;0;-1.544;2.319;-10.32
-0.624;-0.583;0;-3.888;3.409;-9.105
-0.577;-0.6;0;-3.611;4.061;-9.648
-0.612;-0.582;0;-0.726;0.106;-6.818
-0.61;-0.605;0;-1.683;3.281;-7.08
-0.589;-0.545;0;-2.502;3.636;-10.024
-0.575;-0.588;0;-1.692;4.606;-9.814
-0.54;-0.547;0;-2.65;2.754;-7.991
-0.533;-0.567;0;-1.055;2.763;-10.904
-0.569;-0.578;0;-0.966;0.969;-9.394
-0.57;-0.566;0;-3.457;2.6;-8.07
-0.549;-0.576;0;-3.266;3.288;-10.916
-0.534;-0.547;0;-2.512;4.366;-10.77
-0.542;-0.517;0;-0.499;2.696;-9.165
-0.562;-0.566;0;-1.744;0.96;-9.225
-0.525;-0.521;0;-0.797;2.257;-6.776
-0.536;-0.552;0;-1.349;2.623;-6.517
-0.512;-0.521;0;-2.826;0.594;-9.249
-0.523;-0.512;0;-4.752;1.191;-10.551
-0.498;-0.512;0;-3.141;0.685;-6.656
-0.494;-0.506;0;-4.255;4.763;-10.058
-0.501;-0.474;0;-2.833;3.353;-8.886
-0.49;-0.512;0;-3.617;2.009;-9.315
-0.524;-0.507;0;-5.21;2.155;-8.364
-0.476;-0.467;0;-3.191;1.399;-6.345
-0.459;-0.485;0;-3.463;3.513;-6.221
-0.508;-0.467;0;-5.474;4.583;-8.504
-0.477;-0.484;0;-2.922;2.279;-9.518
-0.461;-0.486;0;-5.15;1.509;-8.669
-0.47;-0.438;0;-4.763;3.882;-10.482
-0.479;-0.453;0;-2.235;5.153;-6.328
-0.414;-0.475;0;-5.379;3.998;-9.216
-0.442;-0.449;0;-2.436;1.925;-6.4
-0.414;-0.444;0;-5.56;2.495;-9.104
-0.448;-0.41;0;-4.852;3.88;-7.96
-0.453;-0.439;0;-1.998;5.844;-7.91
-0.432;-0.414;0;-3.627;1.885;-7.069
-0.389;-0.404;0;-3.326;3.413;-9.96
-0.407;-0.408;0;-3.685;5.871;-6.621
-0.423;-0.382;0;-4.735;1.628;-10.272
-0.388;-0.399;0;-5.052;4.964;-9.349
-0.389;-0.413;0;-1.858;5.285;-9.683
-0.396;-0.352;0;-3.965;4.791;-6.136
-0.354;-0.38;0;-1.986;5.951;-7.04
-0.366;-0.347;0;-3.727;3.587;-7.875
-0.344;-0.342;0;-2.739;6.139;-8.257
-0.322;-0.33;0;-1.785;1.921;-8.033
-0.345;-0.315;0;-2.025;4.616;-7.935
-0.331;-0.32;0;-3.685;3.795;-5.889
-0.344;-0.321;0;-4.598;5.163;-7.38
-0.343;-0.339;0;-6.343;2.987;-6.452
-0.34;-0.313;0;-2.52;2.982;-5.475
-0.328;-0.283;0;-6.08;3.742;-6.838
-0.303;-0.275;0;-5.39;6.293;-7.031
-0.308;-0.312;0;-2.716;2.362;-10.101
-0.278;-0.299;0;-6.333;4.01;-9.096
-0.302;-0.254;0;-2.294;2.844;-8.994
-0.262;-0.287;0;-2.86;4.373;-9.846
-0.29;-0.264;0;-4.146;2.732;-9.52
-0.282;-0.253;0;-6.662;2.536;-5.359
-0.23;-0.233;0;-3.703;3.108;-7.869
-0.267;-0.22;0;-2.825;1.965;-9.264
-0.237;-0.198;0;-6.399;2.908;-9.854
-0.231;-0.241;0;-4.034;5.382;-7.696
-0.217;-0.233;0;-2.334;2.658;-6.45
-0.227;-0.23;0;-6.426;3.915;-9.532
-0.195;-0.206;0;-2.802;1.859;-8.937
-0.167;-0.163;0;-2.274;5.201;-8.204
-0.176;-0.164;0;-6.637;5.477;-9.213
-0.204;-0.199;0;-5.188;4.121;-5.438
-0.17;-0.189;0;-7.095;4.559;-7.223
-0.14;-0.133;0;-2.655;4.191;-9.364
-0.148;-0.146;0;-3.352;4.115;-9.518
-0.159;-0.141;0;-3.119;2.935;-8.323
-0.107;-0.107;0;-2.376;5.588;-6.307
-0.107;-0.102;0;-5.882;5.965;-5.879
-0.13;-0.14;0;-4.088;2.651;-8.862
-0.125;-0.11;0;-3.365;2.343;-7.789
-0.099;-0.118;0;-3.615;3.388;-5.636
-0.064;-0.065;0;-2.635;4.414;-7.982
-0.073;-0.084;0;-3.59;3.01;-5.473
-0.097;-0.094;0;-2.666;2.937;-8.526
-0.049;-0.045;0;-2.984;1.892;-7.035
-0.083;-0.028;0;-5.594;3.221;-5.247
-0.065;-0.067;0;-3.486;2.683;-5.154
-0.029;-0.071;0;-3.241;2.695;-7.643
-0.029;-0.062;0;-4.736;4.355;-7.818
-4.53E-03;-0.031;0;-2.732;3.519;-5.516
-0.013;-0.017;0;-5.396;3.879;-6.27
-2.96E-03;0.014;0;-3.648;2.373;-8.661
-0.022;0.021;0;-5.387;4.159;-6.509
-0.019;-6.11E-03;0;-4.96;2.975;-9.534
0.031;0.038;0;-7.049;5.24;-6.987
0.024;0.04;0;-7.062;3.078;-9.664
0.025;0.054;0;-5.759;6.29;-6.775
0.024;0.059;0;-5.432;6.285;-7.807
0.029;0.07;0;-6.205;4.978;-5.884
0.031;0.054;0;-3.719;5.654;-8.873
0.052;0.048;0;-6.788;2.52;-5.117
0.08;0.044;0;-4.35;3.825;-9.319
0.085;0.102;0;-2.774;5.813;-5.581
0.105;0.107;0;-4.432;2.246;-8.424
0.084;0.115;0;-3.536;6.098;-5.622
0.121;0.111;0;-3.127;4.979;-5.944
0.121;0.095;0;-3.949;2.485;-9.752
0.104;0.122;0;-5.01;3.324;-6.722
0.124;0.161;0;-6.24;6.51;-8.853
0.115;0.147;0;-6.356;5.974;-7.169
0.122;0.119;0;-3.489;4.723;-8.723
0.142;0.172;0;-6.556;4.013;-8.229
0.14;0.137;0;-6.682;2.961;-8.573
0.154;0.165;0;-2.754;2.782;-5.71
0.195;0.145;0;-2.47;4.322;-6.532
0.168;0.201;0;-5.118;5.107;-7.402
0.207;0.183;0;-5.247;6.013;-5.879
0.218;0.192;0;-6.786;5.82;-8.627
0.197;0.211;0;-4.194;6.526;-7.724
0.24;0.223;0;-3.58;2.231;-9.3
0.209;0.197;0;-2.529;2.553;-7.119
0.22;0.256;0;-2.358;3.58;-8.952
0.243;0.261;0;-2.497;5.52;-7.16
0.218;0.217;0;-2.513;5.657;-9.916
0.234;0.226;0;-3.557;4.31;-5.583
0.282;0.259;0;-4.872;4.971;-8.389
0.25;0.288;0;-6.696;4.991;-6.857
0.281;0.252;0;-3.651;4.225;-8.372
0.258;0.287;0;-5.795;2.007;-9.468
0.303;0.275;0;-6.115;1.747;-9.375
0.301;0.298;0;-2.256;2.039;-6.996
0.281;0.295;0;-1.946;3.186;-7.682
0.32;0.345;0;-4.57;3.057;-5.535
0.348;0.345;0;-3.874;4.839;-10.136
0.3;0.301;0;-5.787;1.724;-9.542
0.307;0.317;0;-4.67;6.153;-8.914
0.328;0.311;0;-6.31;3.746;-7.504
0.332;0.356;0;-5.705;5.581;-7.565
0.383;0.388;0;-2.872;4.587;-5.649
0.348;0.355;0;-5.437;3.669;-8.356
0.349;0.403;0;-6.327;1.686;-6.5
0.397;0.354;0;-2.068;6.035;-7.904
0.365;0.373;0;-4.27;5.571;-9.327
0.383;0.399;0;-4.511;2.027;-7.3
0.396;0.403;0;-3.262;5.261;-6.222
0.373;0.404;0;-4.948;3.051;-6.784
0.398;0.392;0;-4.169;4.374;-7.584
0.425;0.436;0;-3.26;5.826;-10.404
0.436;0.391;0;-2.107;1.608;-8.24
0.41;0.423;0;-2.96;2.967;-5.916
0.461;0.453;0;-3.943;3.172;-9.722
0.457;0.457;0;-1.623;2.332;-7.839
0.429;0.457;0;-5.805;3.321;-9.914
0.487;0.486;0;-1.177;4.466;-8.76
0.478;0.493;0;-5.262;1.348;-8.296
0.463;0.485;0;-3.387;5.322;-8.506
0.45;0.488;0;-5.066;5.615;-10.113
0.493;0.446;0;-1.466;2.463;-9.567
0.455;0.51;0;-1.394;1.627;-10.378
0.48;0.492;0;-5.24;4.592;-8.954
0.512;0.52;0;-4.812;2.986;-8.344
0.522;0.49;0;-5.066;3.411;-9.483
0.507;0.527;0;-5.168;3.601;-9.336
0.48;0.484;0;-3.248;3.79;-8.578
0.54;0.518;0;-0.769;2.859;-6.864
0.534;0.535;0;-3.739;3.946;-6.796
0.523;0.522;0;-3.024;3.86;-7.685
0.535;0.533;0;-2.339;2.377;-8.584
0.507;0.51;0;-2.317;2.588;-11.004
0.57;0.513;0;-2.777;4.993;-9.424
0.572;0.566;0;-3.401;2.73;-9.295
0.554;0.575;0;-4.753;3.415;-9.15
0.526;0.546;0;-0.664;1.901;-8.457
0.529;0.541;0;-3.74;3.636;-7.146
0.547;0.538;0;-1.608;3.208;-9.797
0.561;0.566;0;-1.5;3.935;-9.6
0.572;0.549;0;-2.51;2.738;-9.254
0.563;0.591;0;-4.63;1.207;-9.323
0.561;0.582;0;-0.572;2.077;-9.217
0.615;0.587;0;-0.469;1.53;-11.574
0.557;0.596;0;-4.231;1.265;-7.027
0.574;0.582;0;-3.061;3.571;-8.715
0.568;0.601;0;-0.939;2.055;-8.392
0.61;0.59;0;0.142;2.746;-10.787
0.629;0.616;0;-2.715;0.926;-10.574
0.593;0.623;0;-2.439;3.98;-10.793
0.615;0.636;0;-3.801;1.712;-8.388
0.636;0.621;0;-3.066;-0.369;-11.016
0.637;0.585;0;0.419;3.262;-11.13
0.589;0.633;0;-1.914;1.383;-8.371
0.645;0.606;0;-2.001;1.611;-8.113
0.639;0.611;0;-2.935;0.959;-7.448
0.614;0.609;0;-3.608;0.529;-10.326
0.637;0.627;0;-3.764;1.309;-7.311
0.662;0.605;0;-3.283;2.636;-9.748
0.625;0.651;0;-2.654;2.772;-11.48
0.618;0.638;0;-2.51;3.774;-7.889
0.642;0.652;0;0.263;-0.679;-11.97
0.651;0.626;0;1.234;1.314;-7.944
0.637;0.632;0;-1.201;-0.825;-11.233
0.672;0.664;0;-0.207;0.599;-11.578
0.621;0.665;0;1.135;-0.074;-8.847
0.665;0.639;0;-1.723;1.37;-10.877
0.682;0.641;0;-1.03;-0.259;-11.982
0.654;0.62;0;0.578;1.266;-11.664
0.677;0.641;0;-0.592;-1.167;-10.917
0.659;0.635;0;-2.83;3.036;-11.422
0.682;0.645;0;0.479;0.655;-7.477
0.682;0.624;0;-1.697;0.067;-11.291
0.671;0.638;0;0.248;0.657;-8.824
0.688;0.687;0;-0.528;-1.022;-9.405
0.659;0.674;0;-2.672;0.912;-11.966
0.663;0.66;0;-0.803;0.995;-11.778
0.639;0.629;0;0.647;-0.027;-11.615
0.669;0.638;0;-0.747;0.866;-8.015
0.666;0.688;0;1.474;1.102;-8.68
0.651;0.683;0;1.618;1.95;-10.53
0.645;0.675;0;-2.336;-2.176;-8.748
0.686;0.686;0;-0.397;0.453;-8.418
0.686;0.675;0;-0.91;-0.816;-11.9
0.651;0.673;0;1.443;-0.019;-11.575
0.659;0.674;0;-1.53;0.795;-12.028
0.67;0.656;0;2.1;-0.259;-7.369
0.686;0.639;0;-0.021;-2.324;-11.841
0.632;0.659;0;-0.742;-1.675;-10.259
0.652;0.657;0;-1.45;-2.131;-9.202
0.626;0.625;0;2.881;-0.296;-7.447
0.627;0.674;0;2.241;-1.77;-9.072
0.638;0.623;0;-0.26;0.834;-9.791
0.657;0.649;0;0.162;1.56;-11.9
0.626;0.655;0;0.135;0.416;-11.066
0.636;0.674;0;2.029;-1.994;-8.678
0.657;0.641;0;3.226;-1.422;-11.943
0.648;0.68;0;-1.058;-0.472;-10.44
0.618;0.663;0;3.402;-1.823;-7.875
0.67;0.658;0;0.285;-2.533;-7.807
0.647;0.641;0;-0.916;-3.273;-10.768
0.655;0.633;0;1.17;-0.675;-8.543
0.67;0.67;0;1.403;-1.131;-8.424
0.667;0.657;0;1.67;0.359;-10.262
0.655;0.654;0;-0.657;-0.049;-8.533
0.624;0.64;0;-0.442;-1.968;-8.184
0.634;0.659;0;3.782;-0.548;-8.732
0.659;0.632;0;0.878;-3.734;-10.449
0.63;0.625;0;2.022;-0.362;-10.638
0.645;0.64;0;3.73;-3.039;-7.056
0.631;0.599;0;2.936;0.119;-10.737
0.643;0.601;0;-0.414;-2.153;-9.161
0.586;0.581;0;4.328;-3.442;-9.104
0.602;0.631;0;0.394;-1.068;-8.649
0.638;0.627;0;0.128;-0.981;-7.292
0.611;0.611;0;1.187;-1.845;-8.35
0.597;0.625;0;3.241;-3.515;-7.534
0.576;0.608;0;1.843;-2.261;-11.309
0.623;0.589;0;4.575;-1.606;-8.622
0.601;0.588;0;2.498;-2.947;-8.883
0.554;0.556;0;2.706;-1.987;-10.613
0.554;0.6;0;0.122;-1.737;-9.907
0.577;0.599;0;0.671;-1.894;-9.294
0.579;0.547;0;1.713;-4.205;-11.316
0.535;0.574;0;3.393;-3.406;-7
0.546;0.59;0;4.711;-4.882;-10.126
0.571;0.568;0;3.56;-4.238;-11.07
0.541;0.566;0;3.336;-1.798;-10.053
0.543;0.554;0;3.891;-4.819;-8.109
0.535;0.538;0;5.105;-3.63;-7.302
0.569;0.545;0;1.125;-1.733;-10.308
0.51;0.516;0;0.886;-0.771;-9.743
0.535;0.538;0;3.683;-2.548;-8.164
0.525;0.548;0;2.489;-3.823;-6.722
0.536;0.497;0;3.545;-3.282;-7.591
0.487;0.541;0;4.672;-0.633;-11.019
0.536;0.519;0;3.133;-1.973;-9.761
0.534;0.474;0;4.762;-2.696;-8.469
0.498;0.5;0;3.318;-4.025;-10.757
0.5;0.512;0;4.069;-3.186;-8.874
0.519;0.517;0;5.27;-1.477;-9.156
0.487;0.475;0;4.137;-3.019;-9.694
0.504;0.499;0;4.382;-2.028;-7.271
0.474;0.495;0;3.7;-4.133;-8.446
0.441;0.484;0;4.948;-3.434;-8.612
0.469;0.466;0;4.611;-1.394;-9.897
0.471;0.423;0;4.975;-3.56;-6.908
0.458;0.442;0;3.74;-2.108;-10.169
0.432;0.43;0;3.857;-4.158;-7.697
0.461;0.457;0;3.17;-3.601;-9.585
0.452;0.452;0;1.519;-2.535;-10.529
0.413;0.452;0;6.056;-1.103;-7.534
0.417;0.437;0;3.289;-1.287;-7.215
0.379;0.391;0;1.637;-4.483;-7.146
0.41;0.387;0;3.926;-1.408;-5.89
0.425;0.378;0;2.92;-1.465;-7.095
0.36;0.376;0;3.518;-4.163;-6.516
0.392;0.395;0;5.902;-4.494;-8.324
0.397;0.373;0;4.631;-1.431;-9.721
0.343;0.4;0;5.986;-3.531;-8.197
0.398;0.37;0;4.984;-3.961;-8.622
0.347;0.338;0;2.92;-5.205;-9.868
0.377;0.374;0;2.311;-5.525;-7.063
0.371;0.353;0;4.957;-4.631;-9.766
0.332;0.359;0;6.473;-4.501;-9.135
0.334;0.331;0;2.003;-3.019;-10.215
0.326;0.352;0;3.367;-4.93;-8.964
0.293;0.347;0;4.976;-3.924;-5.662
0.285;0.279;0;5.096;-3.188;-7.365
0.294;0.268;0;5.805;-5.111;-8.758
0.3;0.262;0;5.98;-2.506;-7.434
0.315;0.284;0;3.317;-5.413;-7.086
0.305;0.279;0;2.881;-3.799;-6.055
0.239;0.241;0;2.349;-5.108;-8.117
0.255;0.273;0;5.203;-5.396;-5.51
0.273;0.252;0;6.345;-4.752;-5.492
0.273;0.217;0;5.552;-3.436;-9.29
0.236;0.268;0;6.912;-5.047;-9.803
0.23;0.22;0;4.66;-6.261;-7.057
0.255;0.232;0;5.011;-3.076;-5.806
0.224;0.19;0;3.884;-1.705;-9.003
0.217;0.224;0;4.777;-1.867;-8.077
0.217;0.205;0;6.005;-5.985;-9.578
0.197;0.21;0;5.027;-4.625;-9.766
0.171;0.153;0;4.928;-3.289;-8.121
0.209;0.147;0;6.346;-5.759;-6.043
0.198;0.165;0;5.008;-5.732;-9.638
0.156;0.193;0;5.965;-2.937;-7.086
0.145;0.161;0;2.551;-4.299;-8.271
0.128;0.161;0;3.099;-3.829;-5.899
0.125;0.126;0;3.844;-2.008;-6.494
0.146;0.113;0;6.198;-3.702;-8.064
0.132;0.102;0;2.654;-5.659;-5.288
0.128;0.092;0;7.094;-3.681;-7.01
0.077;0.087;0;5.975;-3.956;-8.714
0.074;0.089;0;4.834;-2.55;-7.103
0.099;0.063;0;6.928;-5.466;-6.965
0.107;0.11;0;5.724;-3.093;-6.972
0.092;0.054;0;3.205;-5.577;-5.365
0.086;0.045;0;5.451;-4.293;-6.913
0.044;0.042;0;3.221;-3.965;-5.723
0.044;0.06;0;4.812;-5.959;-5.687
0.037;0.042;0;3.007;-4.238;-7.481
0.02;0.026;0;7.215;-1.918;-7.262
9.18E-03;0.031;0;5.783;-1.915;-7.183
0.02;0.026;0;6.216;-2.774;-7.639
0.027;0.031;0;4.768;-2.934;-6.03
8.54E-04;2.53E-04;0;2.611;-1.842;-6.349
-0.017;-0.021;0;5.967;-1.961;-8.843
3.60E-03;-0.029;0;6.45;-2.208;-7.941
-0.06;-0.057;0;6.677;-5.953;-4.974
-0.054;-0.045;0;5.812;-4.097;-5.18
-0.044;-0.012;0;6.467;-3.394;-5.813
-0.075;-0.044;0;6.735;-3.176;-5.42
-0.043;-0.08;0;4.811;-3.125;-9.275
-0.057;-0.052;0;5.945;-4.758;-5.33
-0.055;-0.066;0;4.471;-4.724;-9.156
-0.093;-0.103;0;5.616;-3.573;-9.098
-0.073;-0.117;0;3.626;-5.137;-6.283
-0.128;-0.074;0;3.874;-6.175;-9.714
-0.101;-0.096;0;5.466;-4.45;-9.554
-0.138;-0.104;0;3.004;-2.396;-9.218
-0.113;-0.14;0;4.224;-4.952;-7.819
-0.101;-0.112;0;2.718;-6.174;-7.137
-0.164;-0.129;0;5.188;-4.835;-6.471
-0.166;-0.145;0;6.011;-4.869;-8.959
-0.186;-0.138;0;4.033;-4.71;-8.732
-0.187;-0.182;0;4.978;-4.689;-7.908
-0.197;-0.148;0;7.033;-4.26;-6.67
-0.154;-0.15;0;2.946;-1.732;-6.278
-0.208;-0.206;0;3.096;-2.383;-6.146
-0.225;-0.227;0;6.66;-3.776;-5.56
-0.207;-0.177;0;2.808;-2.204;-6.504
-0.235;-0.199;0;6.408;-4.412;-7.597
-0.252;-0.22;0;2.555;-5.459;-7.288
